x,y,hours_passed
2021-04-14T05:01:10.995254Z,-76.2800184789771,259.803054237101
2021-04-14T07:17:55.220186Z,-75.6863389202619,262.082005607353
2021-04-14T09:34:39.609205Z,-75.6863389202619,264.361002557079
2021-04-14T11:51:23.916181Z,-75.6863389202619,266.639976717035
2021-04-14T14:08:08.141114Z,-75.6863389202619,268.918928087288
2021-04-14T16:24:52.530133Z,-75.0926474878369,271.197925036947
2021-04-14T18:41:36.837109Z,-73.9052824335516,273.476899196969
2021-04-14T20:58:21.062042Z,-71.5305345144162,275.755850567155
2021-04-14T23:15:05.451061Z,-71.5305345144162,278.034847516881
2021-04-15T01:31:49.758037Z,-71.5305345144162,280.313821676903
2021-04-15T03:48:33.982970Z,-71.5305345144162,282.59277304709
2021-04-15T06:05:18.371989Z,-71.5305345144162,284.871769996815
2021-04-15T08:22:02.678964Z,-71.5305345144162,287.150744156771
2021-04-15T10:38:46.985940Z,-71.5305345144162,289.429718316794
2021-04-15T12:55:31.210873Z,-71.5305345144162,291.70866968698
2021-04-15T15:12:15.599892Z,-71.5305345144162,293.987666636705
2021-04-15T17:28:59.906868Z,-70.9368490188461,296.266640796661
2021-04-15T19:45:44.131801Z,-70.343169460131,298.545592166914
2021-04-15T22:02:28.520820Z,-69.7494780277059,300.82458911664
2021-04-16T00:19:12.827796Z,-68.5621129734206,303.103563276596
2021-04-16T02:35:57.052729Z,-67.3747360454255,305.382514646848
2021-04-16T04:52:41.441748Z,-66.7810564867103,307.661511596574
2021-04-16T07:09:25.748724Z,-65,309.94048575653
2021-04-16T09:26:09.973656Z,-63.2189435132897,312.219437126782
2021-04-16T11:42:54.362675Z,-61.4378870265794,314.498434076508
2021-04-16T13:59:38.669651Z,-59.063139107444,316.777408236464
2021-04-16T16:16:22.894584Z,-56.6883971251636,319.056359606716
2021-04-16T18:33:07.283603Z,-53.1262841517429,321.335356556442
2021-04-16T20:49:51.590579Z,-48.9704856827522,323.614330716398
2021-04-16T23:06:35.815512Z,-45.4083727093315,325.893282086651
2021-04-17T01:23:20.204531Z,-41.8462597359109,328.17227903631
2021-04-17T03:40:04.511507Z,-38.2841467624903,330.451253196332
2021-04-17T05:56:48.736439Z,-34.1283542303545,332.730204566519
2021-04-17T08:13:33.125458Z,-30.5662412569338,335.009201516244
2021-04-17T10:30:17.432435Z,-28.1914933377985,337.288175676266
2021-04-17T12:47:01.657367Z,-67.3747360454255,339.567127046453
2021-04-17T15:03:46.046386Z,-67.3747360454255,341.846123996178
2021-04-17T17:20:30.353362Z,-68.5621129734206,344.125098156134
2021-04-17T19:37:14.578295Z,-68.5621129734206,346.404049526387
2021-04-17T21:53:58.967314Z,-69.1557925321358,348.683046476112
2021-04-18T00:10:43.274290Z,-69.1557925321358,350.962020636069
2021-04-18T02:27:27.499223Z,-68.5621129734206,353.240972006321
2021-04-18T04:44:11.888242Z,-68.5621129734206,355.519968956047
2021-04-18T07:00:56.195218Z,-68.5621129734206,357.798943116003
2021-04-18T09:17:40.420151Z,-68.5621129734206,360.077894486255
2021-04-18T11:34:24.809170Z,-68.5621129734206,362.356891435981
2021-04-18T13:51:09.116145Z,-68.5621129734206,364.635865595937
2021-04-18T16:07:53.341078Z,-68.5621129734206,366.914816966189
2021-04-18T18:24:37.730097Z,-69.1557925321358,369.193813915849
2021-04-18T20:41:22.037073Z,-68.5621129734206,371.472788075871
2021-04-18T22:58:06.262006Z,-68.5621129734206,373.751739446057
2021-04-19T01:14:50.651025Z,-68.5621129734206,376.030736395783
2021-04-19T03:31:34.958001Z,-68.5621129734206,378.309710555805
2021-04-19T05:48:19.182934Z,-68.5621129734206,380.588661925991
2021-04-19T08:05:03.571953Z,-68.5621129734206,382.867658875717
2021-04-19T10:21:47.878928Z,-68.5621129734206,385.146633035673
2021-04-19T12:38:32.103861Z,-68.5621129734206,387.425584405926
2021-04-19T14:55:16.492880Z,-68.5621129734206,389.704581355651
2021-04-19T17:12:00.799856Z,-68.5621129734206,391.983555515607
2021-04-19T19:28:45.024789Z,-68.5621129734206,394.26250688586
2021-04-19T21:45:29.413808Z,-68.5621129734206,396.541503835585
2021-04-20T00:02:13.720784Z,-68.5621129734206,398.820477995541
2021-04-20T02:18:57.945717Z,-68.5621129734206,401.099429365794
2021-04-20T04:35:42.334736Z,-68.5621129734206,403.37842631552
2021-04-20T06:52:26.641712Z,-68.5621129734206,405.657400475476
2021-04-20T09:09:10.866645Z,-68.5621129734206,407.936351845728
2021-04-20T11:25:55.255664Z,-67.9684215409956,410.215348795454
2021-04-20T13:42:39.562639Z,-67.9684215409956,412.49432295541
2021-04-20T15:59:23.787572Z,-67.9684215409956,414.773274325596
2021-04-20T18:16:08.176591Z,-69.7494780277059,417.052271275322
2021-04-20T20:32:52.483567Z,-67.9684215409956,419.331245435344
2021-04-20T22:49:36.708500Z,-67.3747360454255,421.61019680553
2021-04-21T01:06:21.097519Z,-67.3747360454255,423.889193755256
2021-04-21T03:23:05.404495Z,-67.3747360454255,426.168167915212
2021-04-21T05:39:49.629428Z,-67.3747360454255,428.447119285464
2021-04-21T07:56:34.018447Z,-67.3747360454255,430.72611623519
2021-04-21T10:13:18.325423Z,-67.3747360454255,433.005090395146
2021-04-21T12:30:02.550355Z,-66.7810564867103,435.284041765399
2021-04-21T14:46:46.939374Z,-65,437.563038715124
2021-04-21T17:03:31.246350Z,-65,439.84201287508
2021-04-21T19:20:15.471283Z,-64.4063085675749,442.120964245333
2021-04-21T21:36:59.860302Z,-65,444.399961195058
2021-04-21T23:53:44.167278Z,-65,446.678935355014
2021-04-22T02:10:28.392211Z,-65,448.957886725267
2021-04-22T04:27:12.781230Z,-65,451.236883674993
2021-04-22T06:43:57.088206Z,-65,453.515857834948
2021-04-22T09:00:41.313139Z,-65,455.794809205201
2021-04-22T11:17:25.702157Z,-65,458.07380615486
2021-04-22T13:34:10.009134Z,-65,460.352780314883
2021-04-22T15:50:54.234066Z,-65,462.631731685069
2021-04-22T18:07:38.623085Z,-65,464.910728634795
2021-04-22T20:24:22.930061Z,-65,467.189702794817
2021-04-22T22:41:07.154994Z,-65,469.468654165003
2021-04-23T00:57:51.544013Z,-65,471.747651114729
2021-04-23T03:14:35.850989Z,-65,474.026625274685
2021-04-23T05:31:20.075922Z,-65,476.305576644937
2021-04-23T07:48:04.464941Z,-65,478.584573594663
2021-04-23T10:04:48.771917Z,-65,480.863547754619
2021-04-23T12:21:32.996850Z,-66.7810564867103,483.142499124871
2021-04-23T14:38:17.385869Z,-69.1557925321358,485.421496074597
2021-04-23T16:55:01.692844Z,-69.7494780277059,487.700470234553
2021-04-23T19:11:45.917777Z,-69.7494780277059,489.979421604806
2021-04-23T21:28:30.306796Z,-69.7494780277059,492.258418554531
2021-04-23T23:45:14.613772Z,-69.7494780277059,494.537392714487
2021-04-24T02:01:58.838705Z,-69.7494780277059,496.81634408474
2021-04-24T04:18:43.227724Z,-69.1557925321358,499.095341034399
2021-04-24T06:35:27.534700Z,-69.1557925321358,501.374315194421
2021-04-24T08:52:11.759633Z,-69.7494780277059,503.653266564608
2021-04-24T11:08:56.148652Z,-69.1557925321358,505.932263514333
2021-04-24T13:25:40.455628Z,-69.1557925321358,508.211237674356
2021-04-24T15:42:24.680560Z,-69.1557925321358,510.490189044542
2021-04-24T17:59:09.069579Z,-69.1557925321358,512.769185994268
2021-04-24T20:15:53.376555Z,-69.1557925321358,515.048160154223
2021-04-24T22:32:37.601488Z,-69.1557925321358,517.327111524476
2021-04-25T00:49:21.908464Z,-69.1557925321358,519.606085684432
2021-04-25T03:06:06.297483Z,-69.1557925321358,521.885082634158
2021-04-25T05:22:50.522416Z,-69.1557925321358,524.16403400441
2021-04-25T07:39:34.829392Z,-69.1557925321358,526.443008164366
2021-04-25T09:56:19.218411Z,-69.1557925321358,528.722005114092
2021-04-25T12:13:03.443344Z,-69.1557925321358,531.000956484344
2021-04-25T14:29:47.750319Z,-69.7494780277059,533.2799306443
2021-04-25T16:46:32.139338Z,-69.7494780277059,535.558927594026
2021-04-25T19:03:16.364271Z,-70.343169460131,537.837878964278
2021-04-25T21:20:00.671247Z,-69.1557925321358,540.116853124235
2021-04-25T23:36:45.060266Z,-70.9368490188461,542.39585007396
2021-04-26T01:53:29.285199Z,-70.9368490188461,544.674801444146
2021-04-26T04:10:13.592175Z,-70.9368490188461,546.953775604169
2021-04-26T06:26:57.981194Z,-70.9368490188461,549.232772553894
2021-04-26T08:43:42.288170Z,-70.9368490188461,551.51174671385
2021-04-26T11:00:26.513103Z,-70.343169460131,553.790698084103
2021-04-26T13:17:10.902122Z,-70.343169460131,556.069695033762
2021-04-26T15:33:55.209098Z,-68.5621129734206,558.348669193785
2021-04-26T17:50:39.434030Z,-67.9684215409956,560.627620563971
2021-04-26T20:07:23.823049Z,-67.3747360454255,562.906617513696
2021-04-26T22:24:08.130025Z,-67.3747360454255,565.185591673719
2021-04-27T00:40:52.354958Z,-66.7810564867103,567.464543043905
2021-04-27T02:57:36.743977Z,-66.1873650542853,569.743539993631
2021-04-27T05:14:21.050953Z,-66.1873650542853,572.022514153587
2021-04-27T07:31:05.275886Z,-65,574.301465523839
2021-04-27T09:47:49.664905Z,-64.4063085675749,576.580462473565
2021-04-27T12:04:33.971881Z,-63.8126230720048,578.859436633521
2021-04-27T14:21:18.196814Z,-63.2189435132897,581.138388003773
2021-04-27T16:38:02.585833Z,-63.2189435132897,583.417384953499
2021-04-27T18:54:46.892808Z,-61.4378870265794,585.696359113455
2021-04-27T21:11:31.117741Z,-57.8757740531587,587.975310483707
2021-04-27T23:28:15.506760Z,-57.2820826207337,590.254307433433
2021-04-28T01:44:59.813736Z,-57.2820826207337,592.533281593389
2021-04-28T04:01:44.038669Z,-57.2820826207337,594.812232963642
2021-04-28T06:18:28.427688Z,-56.6883971251636,597.091229913367
2021-04-28T08:35:12.734664Z,-56.0947175664484,599.370204073323
2021-04-28T10:51:56.959597Z,-54.9073406384532,601.649155443576
2021-04-28T13:08:41.348616Z,-54.3136610797381,603.928152393235
2021-04-28T15:25:25.655592Z,-53.1262841517429,606.207126553257
2021-04-28T17:42:09.880524Z,-51.9389131606027,608.486077923444
2021-04-28T19:58:54.269543Z,-50.7515481063174,610.765074873169
2021-04-28T22:15:38.576519Z,-50.1578566738924,613.044049033125
2021-04-29T00:32:22.801452Z,-48.9704856827522,615.323000403378
2021-04-29T02:49:07.190471Z,-48.3768001871821,617.601997353104
2021-04-29T05:05:51.497447Z,-47.1894291960419,619.88097151306
2021-04-29T07:22:35.722380Z,-46.0020582049017,622.159922883312
2021-04-29T09:39:20.111399Z,-44.8146872137614,624.438919833038
2021-04-29T11:56:04.418375Z,-43.6273162226212,626.717893992994
2021-04-29T14:12:48.643308Z,-42.439945231481,628.996845363246
2021-04-29T16:29:33.032327Z,-41.2525801771957,631.275842312972
2021-04-29T18:46:17.339303Z,-39.4715236904854,633.554816472928
2021-04-29T21:03:01.564235Z,-38.2841467624903,635.83376784318
2021-04-29T23:19:45.953254Z,-37.09677577135,638.112764792906
2021-04-30T01:36:30.260230Z,-35.9094107170648,640.391738952862
2021-04-30T03:53:14.485163Z,-34.7220337890696,642.670690323114
2021-04-30T06:09:58.874182Z,-32.9409773023593,644.949687272774
2021-04-30T08:26:43.181158Z,-31.7536063112191,647.228661432796
2021-04-30T10:43:27.406091Z,-31.159920815649,649.507612802982
2021-04-30T13:00:11.795110Z,-28.7851847702235,651.786609752708
2021-04-30T15:16:56.102086Z,-61.4378870265794,654.06558391273
2021-04-30T17:33:40.327018Z,-66.1873650542853,656.344535282917
2021-04-30T19:50:24.716038Z,-63.8126230720048,658.623532232642
2021-04-30T22:07:09.023013Z,-63.2189435132897,660.902506392598
2021-05-01T00:23:53.247946Z,-63.8126230720048,663.181457762851
2021-05-01T02:40:37.636965Z,-63.2189435132897,665.460454712576
2021-05-01T04:57:21.943941Z,-63.2189435132897,667.739428872532
2021-05-01T07:14:06.168874Z,-68.5621129734206,670.018380242785
2021-05-01T09:30:50.557893Z,-69.1557925321358,672.297377192511
2021-05-01T11:47:34.864869Z,-69.7494780277059,674.576351352467
2021-05-01T14:04:19.089802Z,-69.7494780277059,676.855302722719
2021-05-01T16:21:03.478821Z,-69.7494780277059,679.134299672445
2021-05-01T18:37:47.785797Z,-66.1873650542853,681.413273832401
2021-05-01T20:54:32.010730Z,-65,683.692225202653
2021-05-01T23:11:16.399748Z,-64.4063085675749,685.971222152313
2021-05-02T01:28:00.706724Z,-63.8126230720048,688.250196312335
2021-05-02T03:44:44.931657Z,-64.4063085675749,690.529147682521
2021-05-02T06:01:29.320676Z,-65.5936795587152,692.808144632247
2021-05-02T08:18:13.627652Z,-65.5936795587152,695.087118792269
2021-05-02T10:34:57.852585Z,-65,697.366070162455
2021-05-02T12:51:42.241604Z,-65.5936795587152,699.645067112181
2021-05-02T15:08:26.548580Z,-66.1873650542853,701.924041272137
2021-05-02T17:25:10.773513Z,-63.8126230720048,704.202992642389
2021-05-02T19:41:55.162532Z,-63.8126230720048,706.481989592115
2021-05-02T21:58:39.469507Z,-63.8126230720048,708.760963752071
2021-05-03T00:15:23.694440Z,-64.4063085675749,711.039915122324
2021-05-03T02:32:08.083459Z,-65,713.318912072049
2021-05-03T04:48:52.390435Z,-65,715.597886232005
2021-05-03T07:05:36.615368Z,-65,717.876837602258
2021-05-03T09:22:21.004387Z,-65.5936795587152,720.155834551983
2021-05-03T11:39:05.311363Z,-64.4063085675749,722.434808711939
2021-05-03T13:55:49.536296Z,-64.4063085675749,724.713760082192
2021-05-03T16:12:33.925315Z,-65,726.992757031918
2021-05-03T18:29:18.232291Z,-65,729.271731191874
2021-05-03T20:46:02.457223Z,-65,731.55068256206
2021-05-03T23:02:46.846242Z,-65,733.829679511786
2021-05-04T01:19:31.153219Z,-64.4063085675749,736.108653671808
2021-05-04T03:36:15.378151Z,-65,738.387605041994
